concentration_ppb,Ip_corr,Ep,Area_peak,FWHM,Peak_to_bg,Slope_rise,Slope_fall,Symmetry,dIdE_max,d2IdE2_max,Mean,Var,Skew,Kurtosis,Energy,FWHM_valid,Slope_fall_valid,Symmetry_valid,Peak_to_bg_valid
11.3,4.818000000000001,-0.1956,0.9089878800000001,0.22840445978651353,1.9514289417406525,27.385300973536314,-15.459634543684215,-1.7714067493739132,53.568627450980316,1052.4798154555979,3.6411040000000003,0.7280271651840003,-0.5338498599860236,2.5869536705677865,349.6416376000001,1,1,1,1
4.3,3.123,-0.0833,0.5765839000000001,0.0,1.6983902545138136,4.585881551960352,-54.705882352941074,-0.0838279423476625,38.52941176470581,648.7889273356392,2.32612,0.13724218559999998,-0.4244820274363189,4.255440174116676,138.70191100000005,0,1,1,1
8.9,3.31,-0.0833,0.6079099800000001,0.0,2.4645580176316413,9.931718562605663,-60.58823529411752,-0.16392156850902587,27.725490196078404,807.8623606305288,2.442568,0.47604404377600007,-0.7009077468019479,2.1798472001825653,161.05456196000003,0,1,1,1
10.0,2.148,-0.1751,0.3768862,0.0,3.460274502223082,14.575325292824736,-6.024818318935969,-2.4192140777116173,21.539215686274517,628.6043829296444,1.5078559999999999,0.29547440806400005,-0.714952422872261,2.124849156144104,64.22760312000001,0,1,1,1
14.0,3.556,-0.1751,0.6834831000000001,0.0,2.056442285449919,18.435699144277546,-11.566570684217748,-1.5938777056394533,37.74509803921564,788.1584006151515,2.7372,0.44631424,-0.7935023134638174,2.6723616930976517,198.46445200000002,0,1,1,1
14.0,5.142000000000001,-0.1956,1.0611799,0.0,1.5665366804776997,22.83422459893051,-13.083991324830363,-1.7452032817842427,71.27450980392149,860.246059207996,4.257839999999999,0.5746934144000001,-1.1224853689553775,3.6854045204295427,467.597372,0,1,1,1
14.0,3.1666000000000007,-0.1956,0.59452382,0.22348801517067,2.100535979622161,19.601192924722366,-10.726438356780001,-1.8273719824561134,33.21568627450976,622.3567858515999,2.378752,0.36943656729600005,-0.5983846520559464,2.521077968005303,150.69744112000006,1,1,1,1
14.0,3.0172,-0.1751,0.55896243,0.0,2.5607686040195548,18.319392858275513,-9.181749622926091,-1.9951962981579743,26.833333333333307,563.725490196081,2.2370159999999997,0.431994185344,-0.7695899722716587,2.4489809759219376,135.90586924000002,0,1,1,1
5.4,1.976,-0.0833,0.2607566,0.0,4.81012658227848,7.150648928334826,-33.52941176470581,-0.21326496803805667,14.019607843137237,389.2733564013845,1.05328,0.23803100160000004,0.14194037267094978,1.9579536310568355,33.685744,0,1,1,1
2.8,2.254,-0.0833,0.29603324000000003,0.0,4.196455168305034,7.841435643712171,-38.843137254901855,-0.20187441586538205,15.784313725490208,350.8266051518647,1.197312,0.292260633856,0.32818465068903224,1.9472915771772679,43.14541648,0,1,1,1
8.1,1.079,-0.0833,0.12063343000000001,0.0,-4.655678287884017,6.5164806593887,-17.8725490196078,-0.36460835285663684,14.62745098039216,487.3125720876589,0.432528,0.202569657216,-0.39066521202516064,1.6334604791193446,9.7412532,0,1,1,1
2.0,1.1724,-0.0833,0.07407872,0.0,-4.081035923141187,6.468647031449743,-18.09803921568624,-0.35742253369874055,15.598039215686274,491.63783160322964,0.184496,0.25494575078400006,0.5387658073652859,1.9276337667001595,7.22461312,0,1,1,1
14.2,1.5270000000000004,-0.0833,0.25047544,0.0,6.7638199858256565,6.622266546551175,-26.45098039215681,-0.2503599658073466,16.88235294117647,435.4094579008088,1.003792,0.22252489753600002,-0.7338400657897687,1.9567017078934343,30.753081920000007,0,1,1,1
14.2,1.4090000000000003,-0.1649,0.20272578000000002,0.0,23.60924932975872,11.092990167562032,-5.242424242424245,-2.1160039047950687,16.176470588235297,423.8754325259512,0.8090560000000001,0.22269622566400002,-0.5341809486051702,1.8131818322898134,21.931695920000003,0,1,1,1
14.2,1.5490000000000004,-0.1751,0.23074129000000004,0.0,9.881347282470019,12.536074664656237,-4.632112985054171,-2.7063404336432937,18.80392156862745,497.8854286812764,0.9211440000000002,0.21836901606400005,-0.6202419907441453,2.0596255702648634,26.671882120000003,0,1,1,1
14.2,1.3034,-0.0833,0.19357840000000004,0.0,30.624999999999996,6.39063206082873,-22.32352941176464,-0.2862733729488504,15.264705882352942,351.3071895424846,0.773424,0.201645505024,-0.6913439991114821,1.8869892934144366,19.995754720000004,0,1,1,1
14.2,1.4262000000000001,-0.1751,0.25403646,0.0,4.91657473800331,10.742295055240358,-2.592417386535039,-4.143736695732567,15.686274509803948,340.2537485582483,1.0165520000000001,0.184108839296,-0.8392963441006039,2.2030009849500205,30.437170200000004,0,1,1,1
14.2,1.3485999999999998,-0.1649,0.21624935,0.0,14.872077635641814,11.13099010338199,-3.601069518716577,-3.09102338778205,17.31372549019607,422.9142637447151,0.863288,0.226263107456,-0.683131555244811,1.8733634753900348,24.28823196,0,1,1,1
14.2,1.1962,-0.0833,0.17893812,0.0,-43.40348330914368,6.252311854466057,-20.098039215686217,-0.31109063861245834,17.852941176470594,457.9969242599016,0.7094080000000001,0.209207505536,-0.6777767438455947,1.7948006580796374,17.8116804,0,1,1,1
14.2,1.4528,-0.1751,0.25661841,0.0,4.665981500513875,11.040055064906628,-2.4016179898532926,-4.596923870303383,15.784313725490172,455.1134179161859,1.027608,0.18028523993600004,-0.8306139303609273,2.190158457758641,30.90658604,0,1,1,1
14.2,1.8768,-0.1751,0.30992195,0.0,5.699708454810495,14.03475381353781,-5.307418072123955,-2.6443656073095627,19.19607843137254,440.2153018069981,1.238736,0.30942125030400003,-0.6751126897480889,1.99269290802782,46.0972032,0,1,1,1
18.8,3.4348,-0.1956,0.7140885200000001,0.0,1.4054469868080783,12.565062388591818,-7.747994145252791,-1.621718105748757,53.88235294117628,596.405228758168,2.870248,0.18175219929599995,-1.191185316104136,4.283535756624577,210.50189452000004,0,1,1,1
18.8,1.4476000000000002,-0.1751,0.23459239,0.0,6.484500985486473,12.15247796300363,-4.570889894419312,-2.658667840115953,17.088235294117666,408.01614763552567,0.9356160000000001,0.17948517094400004,-0.7323262662711182,2.303178356850332,26.371561760000006,0,1,1,1
18.8,1.6950000000000003,-0.1751,0.28494302000000005,0.0,6.1457577955039895,13.648191150858237,-5.316262169203355,-2.567253215975883,18.568627450980422,424.35601691657115,1.1373600000000001,0.26476539200000004,-0.7636126657156452,2.1578717204702156,38.958829040000005,0,1,1,1
18.8,1.9714000000000003,-0.1751,0.32361149000000006,0.18515264741641338,4.572316541423138,15.279615384940039,-7.156999862882218,-2.1349190551453687,21.13725490196081,516.6282199154175,1.291096,0.27626566758400006,-0.6195702453926465,2.3100668286040165,48.579863720000006,1,1,1,1
18.8,2.0674,-0.1751,0.34832194000000005,0.18816485324611953,3.7789719967829205,14.888461367320568,-7.414438502673802,-2.0080362608647273,19.36274509803924,539.2156862745105,1.39092,0.27090261120000003,-0.6270896658147576,2.313307563227472,55.13902644000001,1,1,1,1
18.8,2.9022000000000006,-0.1751,0.4722979500000001,0.17853660038398048,4.172705314009662,20.635695791955364,-12.630193336075697,-1.6338384728453446,29.166666666666657,666.5705497885456,1.884128,0.573703577216,-0.4832444553240506,2.0137907490940385,103.09104744,1,1,1,1
18.8,2.1856,-0.1751,0.36045218,0.18317865494692664,4.178008869857777,16.027984293285257,-8.839297956945016,-1.8132643985252366,21.754901960784345,482.5067281814708,1.43828,0.32528921600000005,-0.5690749839847913,2.188308482506514,59.84846436000001,1,1,1,1
18.8,2.6912000000000003,-0.1751,0.45527511000000004,0.18542476892434412,4.011686840379227,19.32096965557543,-9.806184012066362,-1.9702842238939495,26.14705882352944,580.0653594771231,1.8176880000000002,0.49609903705600006,-0.6630487584149024,2.191985647458379,95.00221756,1,1,1,1
18.8,1.744,-0.1751,0.27647884,0.17667207792207792,5.663808781501687,13.39670596962965,-6.926916221033868,-1.934007217952196,18.117647058823515,499.8077662437513,1.1029200000000001,0.24175606400000002,-0.5729423196229657,2.079408289903954,36.45471476,1,1,1,1
18.8,2.1092000000000004,-0.1751,0.34833425000000007,0.18339787462253465,3.7368010771738365,15.242428123137303,-8.893185246126425,-1.7139447454753511,21.107843137254925,548.8273740868907,1.3896879999999998,0.279838173056,-0.4625994367114505,2.1658114904368686,55.27677276,1,1,1,1
18.8,1.97,-0.1751,0.35269205,0.0,3.188321356897779,13.688320979784894,-5.874057315233794,-2.330300888329021,18.980392156862784,520.4728950403673,1.4097440000000003,0.22653741926399998,-0.8127291962094435,2.5545649598118407,55.347889120000005,0,1,1,1
25.2,4.2170000000000005,-0.1956,0.6968099000000001,0.1826712014403714,3.1857190342368473,33.28493075551903,-20.5087792706069,-1.6229601146092032,44.41176470588242,799.6924259900079,2.773264,1.0790586103040003,-0.2705011824685362,1.9850549523299867,219.25129560000002,1,1,1,1
25.2,4.541,-0.1751,0.73843302,0.17532814576331507,3.02741406437505,30.47857317450077,-26.36836692719047,-1.155876405188823,42.86274509803924,1014.9942329873147,2.939912,1.2285741730559998,-0.0917970452506908,1.8205835762056999,246.79141852,1,1,1,1
25.2,5.288000000000001,-0.1853,0.92595206,0.19965640257214307,2.4271131673643245,33.96874802592488,-26.33139409609997,-1.2900474582527366,48.99999999999994,985.1980007689415,3.6927680000000005,1.3651718261760004,-0.28095485755767313,2.0092491204626928,375.0426832,1,1,1,1
25.2,4.482,-0.1751,0.72507984,0.1746147185937752,3.6212914485165792,31.80049317724052,-24.203071438365573,-1.3139032067984509,44.372549019607916,1019.8000768935076,2.886424,1.3064615626240002,-0.2630591532034026,1.8780993184476782,240.94762676000005,1,1,1,1
25.2,4.2700000000000005,-0.1751,0.6630941800000001,0.17003585742229949,10.49552649690296,36.20246120742204,-19.23899629781983,-1.8817229676126355,50.02941176470594,978.9504036908927,2.6366,1.8886638496,-0.595643735632176,1.9583342209785208,221.00808524000007,1,1,1,1
25.2,4.753,-0.1751,0.78549614,0.18013077664482907,4.497709981452743,35.897021727027145,-20.902989167695058,-1.7173152336750437,48.02941176470593,767.4932718185357,3.128912000000001,1.6706515906560002,-0.5804064195456841,2.0968167909868503,286.51854736000007,1,1,1,1
25.2,4.725,-0.1751,0.75978008,0.17573810213274565,4.348106158206647,35.15847041979635,-22.975935828877002,-1.5302301800307037,48.127450980392226,1003.4602076124618,3.025992,1.5831708655360002,-0.41461476599000086,1.9848839558369895,268.49496124,1,1,1,1
150.0,26.258000000000003,-0.1956,3.7398692800000006,0.13926633469463978,2.677158610789384,199.20553955848095,-194.29050200304235,-1.0252973640232894,248.27450980392132,4032.1030372933456,14.812464,58.396026952704005,0.04572677600138773,1.6328428198886307,6945.127917600001,1,1,1,1
150.0,27.891000000000005,-0.2058,3.8341161600000007,0.1346695837701107,2.5342368667815167,227.64064171123007,-202.1355754033589,-1.1261780181790175,283.254901960784,4235.390234525182,15.179575999999999,71.36054668262402,0.04426717801902701,1.6051696110261322,7544.501855560002,1,1,1,1
150.0,30.82,-0.1956,4.308254720000001,0.13546120907659875,2.8073716734194187,239.53777594954096,-231.89960138218572,-1.032937419994815,291.9607843137261,4829.873125720888,17.052416,83.534289170944,0.06827411091234957,1.6230120587609795,9357.979515200002,1,1,1,1
150.0,24.114,-0.2058,3.5094792000000004,0.14647151949143794,2.2526343322621627,182.44385026737984,-164.5779432450703,-1.1085559016599553,270.58823529411734,3388.1199538638984,13.923520000000002,46.9303140096,-0.014760432314369552,1.6406141335287923,6019.86808,1,1,1,1
22.7,6.347,-0.1956,1.0906080400000002,0.2054790032726812,2.29328958968652,41.66886055121355,-29.75609040323763,-1.4003472897998637,64.5294117647058,1167.820069204153,4.353344,1.7924335376640004,-0.09960181018188581,2.056811525909061,518.600938,1,1,1,1
22.7,6.128,-0.1853,1.09211614,0.21652508951718244,1.8988126223940902,32.97557773719066,-30.46455505279036,-1.0824244004236756,73.4509803921568,1047.6739715494077,4.364512,1.4838195138560002,-0.14229435970953094,2.019829578562825,513.3196128,1,1,1,1
22.7,6.849000000000001,-0.1853,1.2167527200000001,0.2169432272760089,1.957326901313458,36.87352903492025,-34.128528334410696,-1.0804312648237417,80.1274509803921,1575.355632449056,4.861416,1.8182991357440006,-0.16635159447528794,2.071440733670435,636.29161652,1,1,1,1
22.7,6.882000000000001,-0.1956,1.2039245800000002,0.21338601577848726,2.1548269124793347,42.42095159742225,-31.370909347662117,-1.352238506295758,73.9607843137254,1201.460976547492,4.807584,1.9369604029440006,-0.16661654023554187,2.1668798563324447,626.2456080000001,1,1,1,1
17.5,3.633,-0.1751,0.65041854,0.19795680642907057,2.5912242161421926,21.954389606643574,-14.214657891128482,-1.5444894822509616,30.705882352941146,800.1730103806245,2.6003200000000004,0.6235413920000002,-0.5292434376289836,2.1474427718165483,184.63013736000002,1,1,1,1
17.5,3.6330000000000005,-0.1751,0.6477802,0.19721798578230954,2.6182651561013577,22.51515569185117,-13.936788701494597,-1.6155196275191155,31.460784313725526,849.1926182237625,2.5898080000000006,0.6302258223360003,-0.4928867177518773,2.1617588187178276,183.43328248000006,1,1,1,1
17.5,3.848,-0.1751,0.68541308,0.19476061782579338,2.6832533749860534,23.797216583769043,-14.535993418346367,-1.6371235111962676,33.81372549019612,945.7900807381804,2.7409280000000003,0.722805097216,-0.5305712557119237,2.1269910667947904,205.88728496000002,1,1,1,1
17.5,2.9770000000000003,-0.1751,0.5038186500000001,0.17998172288549283,3.8872349315783974,20.68312210688867,-11.797819827231596,-1.753130867378405,30.27450980392159,782.3913879277223,2.011584,0.6260860221440002,-0.5435987158660828,1.9038291527418574,116.81390528000003,1,1,1,1
19.5,4.666,-0.1853,0.8272806600000001,0.21520984276468633,2.2427947934090864,27.74453701858753,-19.02154708037061,-1.4585846724958906,45.813725490196035,967.4163783160345,3.3090800000000002,0.8476262816000001,-0.22742380542389146,2.222315342823966,294.9409182,1,1,1,1
19.5,5.281,-0.1956,0.9523894400000001,0.2219320187895773,1.9837871138357972,31.400726724256163,-20.560219707747038,-1.527256380067984,58.64705882352935,1028.450595924645,3.810392,0.952291678336,-0.2227104434619703,2.3116304665757825,386.78447180000006,1,1,1,1
19.5,5.111,-0.1956,0.9215445800000001,0.21501938232887924,2.2815334618955783,32.513163307281,-18.182512747502912,-1.788155672364161,49.25490196078425,1076.5090349865457,3.687304,1.027992115584,-0.38497425765827825,2.331845489635115,365.6050726,1,1,1,1
19.5,5.5520000000000005,-0.1956,1.0356364200000001,0.22517280958453467,2.086684606942586,33.53729603729606,-17.853353294737033,-1.8784872221837718,58.86274509803917,1029.8923490965058,4.146488000000001,1.070104230656,-0.5599656693618434,2.5960186881949276,456.58667412000005,1,1,1,1
5.0,3.332,-0.0833,0.4439219,0.0,2.878369039391845,9.079841480943541,-54.99999999999985,-0.16508802692624666,27.54901960784312,740.0999615532472,1.8028000000000004,0.4575888000000001,0.7141623668616603,2.4195160230651225,92.69191600000002,0,1,1,1
5.0,2.8180000000000005,-0.0833,0.3830219,0.0,2.6715965111869555,7.441715027866079,-45.58823529411757,-0.16323761996609493,22.84313725490196,643.983083429451,1.556,0.3121452800000001,0.6663880736101377,2.332585694625679,68.33203200000001,0,1,1,1
5.0,3.6980000000000004,-0.0833,0.4696869200000001,0.0,4.146483674201651,12.161789453542646,-62.99999999999986,-0.1930442770403599,30.49019607843138,788.158400615149,1.902576,0.7374398602240001,0.4650409513391266,2.1568173252957545,108.93088240000003,0,1,1,1
5.0,3.7,-0.0833,0.5767823000000001,0.0,2.179547596606975,9.030370798587033,-62.352941176470424,-0.14482670148677354,33.7254901960783,716.0707420222982,2.33544,0.40895696639999995,0.4078079215890461,2.119576004205951,146.580924,0,1,1,1
15.0,3.671,-0.1751,0.64428372,0.19140575044701702,2.7932493304114923,22.808493047971133,-13.24194433017963,-1.7224429040974325,33.14705882352939,889.0811226451394,2.5772239999999997,0.6679879274240001,-0.5208597105360937,2.1209897714051538,182.75178684000002,1,1,1,1
15.0,3.8810000000000002,-0.1956,0.6988870600000001,0.220216177654101,2.114110777007888,23.097216508981248,-15.550197393678987,-1.485332688983746,39.33333333333329,875.1441753171878,2.795944,0.560334382464,-0.22772946844851716,2.1832631362781836,209.44093084000002,1,1,1,1
15.0,3.9530000000000003,-0.1751,0.7423343600000001,0.0,2.218891732902241,21.72056585751498,-12.476278623337441,-1.7409490853214582,38.8039215686274,855.4402153018115,2.9729680000000003,0.6007817749760002,-0.6964935561089539,2.4683308385002665,235.98301260000002,0,1,1,1
15.0,3.8180000000000005,-0.1956,0.69396838,0.21676161261195304,2.2627062393324486,24.871383518442375,-12.574242375664825,-1.9779627889610625,37.23529411764701,804.498269896197,2.7768479999999998,0.5568873448960001,-0.49630222714351246,2.470555238602112,206.69430400000005,1,1,1,1
13.9,3.967,-0.1956,0.72078728,0.2109003036437247,2.3812096328843433,26.484848484848527,-13.031165951452088,-2.0324235439498235,36.627450980392105,795.8477508650549,2.883696,0.652743753984,-0.5383126909385062,2.427941415240109,224.21115936,1,1,1,1
13.9,5.0,-0.1956,0.9588207400000002,0.23443419721052922,1.6547086389028618,23.4146441793501,-17.725642979073335,-1.3209475225803162,64.72549019607835,1014.0330642060803,3.844272,0.6254040540160002,-0.4175117726141356,2.6804891697398427,385.09578160000007,1,1,1,1
13.9,4.697,-0.1956,0.88503738,0.23127582032095811,1.7535541484977002,23.339297956945035,-17.293752130314445,-1.3495797662112476,57.58823529411755,980.3921568627452,3.5467440000000003,0.609387086464,-0.3223173401449602,2.520268844293049,329.7195022000001,1,1,1,1
13.9,4.331,-0.1956,0.8063507600000002,0.0,2.159970475582509,27.179418620595122,-12.062635323317838,-2.2531907739974186,44.196078431372506,917.9161860822743,3.2302480000000005,0.6566209224959999,-0.6471184812414646,2.6900656102429106,277.2780766000001,0,1,1,1
12.7,2.948,-0.1956,0.5477077,0.22573093653718054,2.068655794762399,17.254079254079276,-9.64361016364283,-1.7891722043191371,30.049019607843114,767.4932718185346,2.193776,0.29825013222400004,-0.4543768426594425,2.3898207215457794,127.77258176000004,1,1,1,1
12.7,2.8850000000000007,-0.1751,0.5311374600000001,0.0,2.5143803381558314,16.831135210850817,-7.938365556012635,-2.1202267761658655,25.794117647058798,855.4402153018085,2.129024,0.38628895782400013,-0.6432086843415702,2.0574687195552017,122.97580376,0,1,1,1
12.7,2.916,-0.1751,0.5269835600000001,0.20347893700787403,2.319071099093367,15.936881561371793,-10.134923899629783,-1.5724717540260909,26.225490196078397,877.5470972702803,2.11156,0.3398934784,-0.4332645156213278,2.025573016444641,119.96447780000001,1,1,1,1
12.7,4.319,-0.1751,0.84973036,0.0,2.1449998013429217,22.474825085354578,-8.659605100781585,-2.5953637404696526,42.627450980392126,1014.0330642060778,3.409928,0.7712648508160003,-0.7977004441770752,2.326472939636976,309.97184539999995,0,1,1,1
12.7,4.028,-0.1751,0.6808322,0.1834582993197279,3.1706549118387906,26.46869154162082,-15.690388043329234,-1.6869367072711743,42.05882352941174,1187.0434448289152,2.72144,0.9043320064,-0.42862584238363444,1.9939461371173326,207.76419200000004,1,1,1,1
12.7,3.0200000000000005,-0.1751,0.5395777000000002,0.0,3.140599001663894,18.74097993201056,-6.4788153023447235,-2.892655378712229,33.52941176470591,1071.7031910803566,2.1651200000000004,0.6035469056000002,-0.5765620592848535,1.7357185752723838,132.28228800000002,0,1,1,1
12.7,3.5180000000000007,-0.1751,0.6475948,0.0,2.511422044545974,19.514393219433963,-8.364184834773084,-2.3330896680218305,34.70588235294116,1119.7616301422545,2.5991200000000005,0.6129299456,-0.5724406434103326,1.8434252197707472,184.208868,0,1,1,1
12.7,3.5610000000000004,-0.1751,0.64345104,0.0,2.7458207390043796,21.085717310728565,-9.025846702317295,-2.3361483976140454,35.98039215686276,1119.7616301422545,2.580552,0.678981127296,-0.5927486585892178,1.875250146287128,183.45574380000002,0,1,1,1
16.9,61.10000000000001,-0.0833,7.9361248,0.0,9.621441169060217,292.0328525397936,-1136.2745098039195,-0.25700906780896465,438.2352941176473,3998.4621299500213,31.936,382.09714944000007,0.011206649175437212,1.5028512115417934,35050.131136,0,1,1,1
16.9,43.55800000000001,-0.0833,5.957153900000001,0.0,6.905199746353838,187.52899531522863,-768.529411764704,-0.24401017377412126,257.57132973956845,4579.96924259898,23.97784,156.66932765440004,-0.17124181408341746,1.620399243444027,18290.153468000004,0,1,1,1
16.9,41.554,-0.0833,5.610547,0.0,6.8930396125008295,175.18390576829998,-726.6666666666652,-0.2410787694059179,236.66666666666697,4464.62898885045,22.593040000000002,137.1902493184,-0.16044493159596632,1.661251464432915,16190.892644000001,0,1,1,1
16.9,31.142,-0.0833,4.3533766,0.0,5.073309005604067,112.50237803494637,-529.0196078431355,-0.2126620192654664,231.17647058823536,4892.349096501365,17.539680000000004,57.82373589760001,-0.2540346671756444,2.030715848705803,9136.60276,0,1,1,1
7.0,2.9979999999999998,-0.0833,0.46651830000000005,0.0,3.3640035906642725,10.03279593974937,-51.960784313725334,-0.19308399733102619,23.627450980392155,884.2752787389481,1.8801600000000003,0.45743773439999996,-0.30214214865081285,1.8720005251094174,99.81098399999999,0,1,1,1
7.0,2.58,-0.0833,0.34834432,0.0,5.745590593265634,10.055087053128338,-44.17647058823517,-0.2276118241054357,22.45098039215685,816.9934640522885,1.4058560000000002,0.46976410726400003,-0.1562994423834741,1.7598681915157157,61.15488,0,1,1,1
7.0,2.447,-0.0833,0.34593454000000007,0.0,5.129979035639414,9.223052345209064,-42.37254901960773,-0.21766574252922882,20.754901960784302,772.7797001153418,1.394576,0.3933738634240001,-0.25858216081848345,1.8341540025484788,58.45540208000001,0,1,1,1
7.0,3.4930000000000003,-0.0833,0.61546968,0.0,2.3358923603680717,9.403452482283123,-61.99999999999983,-0.15166858842392175,30.72549019607841,855.4402153018096,2.4778640000000003,0.4170146295040001,-0.5365486331725642,2.2419019107726603,163.92061580000004,0,1,1,1
50.6,8.716999999999999,-0.1956,1.27927896,0.1393980579357352,2.9751665574486665,67.08275058275065,-59.73669737496404,-1.1229738758685608,88.4313725490197,1470.5882352941267,5.074408,5.623115089535999,0.11713845377789545,1.653925382636597,784.318291,1,1,1,1
50.6,9.911000000000001,-0.1956,1.4928743800000002,0.14768444708115802,2.5279551900748873,71.42444810091878,-66.4105100850039,-1.075499164356623,92.7450980392158,1451.3648596693665,5.928984000000002,6.841739087744,0.06810779008127686,1.6894694749437542,1049.8647590000003,1,1,1,1
50.6,9.690999999999999,-0.1956,1.46594746,0.1461149924955656,2.7877180466700415,71.0180309886193,-64.46203901473783,-1.1017031430293818,92.25490196078442,1744.5213379469524,5.821688000000002,6.428710870655999,0.09592572172008881,1.6844595997821976,1008.019051,1,1,1,1
50.6,10.399000000000001,-0.1956,1.54929172,0.14300740541898932,2.7266482075808107,77.39633895516262,-69.43600587501548,-1.1146427272109474,101.96078431372558,1691.6570549788626,6.151016000000001,7.598697039744001,0.10809879846965129,1.6748019996004255,1135.8423718000001,1,1,1,1
63.2,11.811,-0.2058,1.8669894200000001,0.1618738812442183,2.1426860949450677,86.35864527629239,-67.4299422319144,-1.280716584025473,136.72549019607823,1533.06420607459,7.430216000000001,8.421756777344,0.027165780391615137,1.6965586449150025,1590.7466646,1,1,1,1
63.2,13.391,-0.1956,2.1674830600000003,0.17036259467455622,2.317776485412426,90.85691759221183,-79.23775296734463,-1.1466367254212229,140.3725490196077,1629.1810841983802,8.626247999999999,10.170598842496002,-0.016817968404855856,1.7702188610490286,2114.568835,1,1,1,1
63.2,11.907,-0.1956,1.75851142,0.14041384800314002,2.928747823178111,91.03290826820245,-78.4318901852153,-1.1606619202116653,110.68627450980387,1682.525951557097,6.979679999999999,9.983378220799999,0.14240959258737992,1.674367447796527,1467.4827780800001,1,1,1,1
63.2,11.950000000000001,-0.1956,1.76387164,0.13991209927781395,3.1059290756547147,93.86596736596748,-76.44455216639918,-1.2278960986212146,114.70588235294105,1725.2979623221822,7.001096000000001,9.971510761984002,0.14957633952177102,1.6901732100904592,1474.6713990800001,1,1,1,1
0.8,1.9312,-0.0833,0.23792419,0.0,3.2468056489576327,4.353867313098229,-29.42156862745092,-0.147982161258254,23.598039215686256,622.8373702422136,0.9680639999999999,0.134999023104,1.0979957295926515,3.431730325005055,26.80367328,0,1,1,1
0.8,2.5536000000000003,-0.0833,0.41876187000000004,0.0,1.9962476547842405,4.847971431148203,-44.59803921568619,-0.10870369003673722,25.03921568627448,525.2787389465586,1.6930560000000003,0.12390181606400005,0.4770086845393192,3.441551429517256,74.75851088,0,1,1,1
0.8,2.4306,-0.0833,0.37738626000000003,0.0,2.5854146279198402,6.121491310705422,-40.91176470588224,-0.14962667474046365,19.901960784313637,502.2106881968469,1.5244800000000003,0.17903614400000006,0.04846721126141247,2.584346784217906,62.576885360000006,0,1,1,1
0.8,2.0958,-0.0833,0.3012698100000001,0.0,2.4522606009547876,4.222038716113029,-32.89215686274501,-0.12836004442430107,21.794117647058826,509.4194540561318,1.2222480000000002,0.11350771609600002,0.9036096911478748,3.4692157400945955,40.18494724000001,0,1,1,1
0.0,2.5204,-0.0833,0.3281678,0.0,3.3637625453768947,6.782457514870046,-41.18627450980383,-0.16467761640484319,23.28431372549022,435.8900422914277,1.3299680000000003,0.25789208857600004,0.7276017178112723,2.761973944321452,50.66767424000001,0,1,1,1
0.1,2.8194000000000004,-0.0833,0.49283545,0.0,1.902531850572231,5.097301901782939,-47.52941176470577,-0.10724521328008683,32.274509803921426,562.283737024222,1.9891360000000002,0.13653703910400006,-0.2645011711139701,3.8876719216232973,102.32997664,0,1,1,1
0.2,3.1197999999999997,-0.0833,0.44873421,0.0,2.769217113438664,8.096106133051144,-51.51960784313713,-0.15714611333419956,24.74509803921569,590.157631680124,1.8163600000000002,0.3289110015999999,0.48720447685482404,2.5869813658690974,90.70186628000002,0,1,1,1
0.3,3.4582,-0.0833,0.5187177000000001,0.0,2.3950743829127075,7.777120044899954,-60.28431372549009,-0.12900735803867242,29.617647058823486,677.1434063821619,2.09836,0.3293896032000002,0.7072447557112131,3.0803682847635154,118.31260732000003,0,1,1,1
