sample_id,concentration_ppb,source_file,E_-0.8999,E_-0.8897,E_-0.8795,E_-0.8693,E_-0.8590,E_-0.8488,E_-0.8386,E_-0.8284,E_-0.8182,E_-0.8080,E_-0.7978,E_-0.7876,E_-0.7774,E_-0.7672,E_-0.7570,E_-0.7468,E_-0.7366,E_-0.7263,E_-0.7161,E_-0.7059,E_-0.6957,E_-0.6855,E_-0.6753,E_-0.6651,E_-0.6549,E_-0.6447,E_-0.6345,E_-0.6243,E_-0.6141,E_-0.6039,E_-0.5937,E_-0.5834,E_-0.5732,E_-0.5630,E_-0.5528,E_-0.5426,E_-0.5324,E_-0.5222,E_-0.5120,E_-0.5018,E_-0.4916,E_-0.4814,E_-0.4712,E_-0.4610,E_-0.4507,E_-0.4405,E_-0.4303,E_-0.4201,E_-0.4099,E_-0.3997,E_-0.3895,E_-0.3793,E_-0.3691,E_-0.3589,E_-0.3487,E_-0.3385,E_-0.3283,E_-0.3180,E_-0.3078,E_-0.2976,E_-0.2874,E_-0.2772,E_-0.2670,E_-0.2568,E_-0.2466,E_-0.2364,E_-0.2262,E_-0.2160,E_-0.2058,E_-0.1956,E_-0.1853,E_-0.1751,E_-0.1649,E_-0.1547,E_-0.1445,E_-0.1343,E_-0.1241,E_-0.1139,E_-0.1037,E_-0.0935,E_-0.0833,E_-0.0731,E_-0.0629,E_-0.0526,E_-0.0424,E_-0.0322,E_-0.0220,E_-0.0118,E_-0.0016
0ppb_S1,0,Ac TW  0ppb.xlsx,0.224,-0.378,-0.427,-0.427,0.028,4.676,8.785,12.11,14.97,17.52,19.58,16.46,14.04,12.18,10.49,9.555,8.526,8.008,7.385,7.448,7.623,7.364,7.623,8.253,8.379,8.55,8.911,8.767,8.701,8.552,8.368,8.372,8.134,8.295,7.679,7.64,7.41,7.206,7.115,7.266,7.199,6.793,7.0,7.22,7.0,7.227,7.367,7.56,7.728,8.109,8.4,8.648,8.932,9.152,9.131,9.243,9.051,8.648,8.75,8.536,8.743,8.249,8.253,8.19,8.225,8.449,8.701,8.68,8.732,8.386,8.778,8.54,8.687,8.757,8.582,8.855,9.093,9.327,9.25,10.01,10.11,10.44,10.42,10.91,10.82,11.23,11.07,11.45,11.64
0ppb_S2,0,Ac TW  0ppb.xlsx,-0.154,-0.434,-0.259,5.362,10.87,15.48,19.45,22.77,25.19,21.41,17.91,15.01,13.03,10.96,9.562,8.47,7.686,6.86,6.636,6.678,6.454,6.601,7.049,7.084,7.462,7.675,8.036,7.63,7.738,7.714,7.455,7.08,7.248,7.028,6.667,6.615,6.429,6.191,6.23,6.268,6.093,6.143,6.104,6.107,6.268,6.331,6.527,6.811,6.989,7.591,8.032,8.022,8.361,8.844,8.505,8.477,8.393,8.256,7.941,7.854,7.735,7.609,7.535,7.868,7.805,7.574,7.727,7.791,7.738,8.067,7.941,7.717,7.717,7.983,7.616,7.99,8.228,8.389,8.48,8.655,9.109,9.201,9.17,9.371,9.837,9.623,9.968,10.1,10.41
0ppb_S3,0,Ac TW  0ppb.xlsx,1.029,0.238,-0.357,-0.714,5.047,9.156,12.82,15.81,18.16,20.33,17.23,14.57,12.52,10.89,9.471,8.561,7.77,7.245,6.979,6.93,6.951,7.021,7.476,7.616,7.714,7.871,8.225,8.067,7.952,8.011,7.808,7.455,7.609,7.294,7.157,6.793,7.164,6.727,6.517,6.65,6.524,6.489,6.443,6.531,6.384,6.307,6.555,6.744,6.786,7.206,7.777,7.57,7.878,8.015,8.067,7.878,8.288,7.749,7.423,7.567,7.486,7.269,7.108,7.402,7.14,7.189,7.31,7.469,7.441,7.437,7.539,7.238,7.665,7.455,7.696,7.777,8.106,8.081,8.179,8.711,9.25,8.946,8.967,9.66,9.856,9.418,9.954,10.24,10.07
0ppb_S4,0,Ac TW  0ppb.xlsx,-0.112,0.119,3.164,9.968,15.78,20.83,25.3,30.3,26.74,22.57,19.06,16.18,13.83,11.72,10.14,9.044,8.141,7.378,6.986,6.972,6.79,7.049,7.301,7.924,7.402,8.249,8.001,8.281,7.962,8.172,7.717,7.577,7.409,7.332,7.157,6.832,7.066,6.534,6.478,6.359,6.31,6.367,6.335,6.342,6.321,6.436,6.832,6.737,7.017,7.535,7.945,7.735,8.344,8.438,8.302,7.92,8.491,8.078,7.735,7.875,7.479,7.651,7.43,7.917,7.605,7.563,7.701,7.829,7.805,8.165,8.34,7.99,7.7,8.55,7.92,8.438,8.582,9.24,8.757,9.446,9.744,10.03,10.05,10.39,10.64,10.74,10.85,11.53,11.22
0ppb_S5,0,Ac TW  0ppb.xlsx,0.364,-0.532,3.437,7.91,11.79,15.03,18.0,20.47,18.79,16.3,14.27,12.5,11.42,10.47,9.814,9.688,9.975,10.14,10.93,12.1,12.96,13.54,14.3,14.52,13.98,13.54,12.97,12.05,11.11,10.68,9.968,9.25,8.886,8.435,7.871,7.493,7.336,6.856,6.52,6.517,6.387,6.209,6.17,6.268,6.184,6.254,6.573,6.618,6.741,7.084,7.252,7.164,7.329,7.402,7.171,6.982,7.024,6.811,6.517,6.569,6.541,6.373,6.412,6.45,6.52,6.496,6.769,6.772,6.788,6.821,6.788,6.648,6.748,7.049,7.065,7.136,7.544,7.761,7.842,8.174,8.501,8.452,8.594,8.923,8.965,8.97,9.418,9.739,9.875
0ppb_S6,0,Ac TW  0ppb.xlsx,-0.462,-0.532,0.105,-0.006999,4.452,8.295,11.56,14.41,16.94,18.96,16.27,14.1,12.46,11.18,9.982,9.492,9.345,9.184,9.604,10.58,11.47,12.32,13.52,14.18,14.13,14.04,13.79,12.82,11.92,11.35,10.49,9.667,9.219,8.687,8.057,7.679,7.406,6.979,6.58,6.552,6.335,6.083,6.076,6.104,5.936,5.992,6.251,6.258,6.272,6.664,6.825,6.832,7.042,7.182,6.986,6.86,6.965,6.755,6.496,6.517,6.489,6.286,6.335,6.322,6.335,6.331,6.632,6.688,6.629,6.804,6.909,6.751,6.818,6.984,7.007,7.037,7.429,7.677,7.733,8.129,8.484,8.487,8.685,9.032,9.077,9.054,9.432,9.655,9.66
0ppb_S7,0,Ac TW  0ppb.xlsx,0.658,-0.49,-0.392,-0.035,3.724,8.323,12.2,15.39,18.14,20.92,18.7,16.04,14.12,12.59,11.12,10.52,10.2,9.926,10.14,11.03,11.86,12.61,13.74,14.41,14.29,14.17,13.93,13.01,12.15,11.61,10.91,10.01,9.555,9.163,8.4,8.001,7.763,7.301,6.867,6.769,6.587,6.293,6.321,6.377,6.195,6.314,6.531,6.601,6.664,7.021,7.28,7.294,7.546,7.763,7.553,7.42,7.539,7.28,7.014,7.035,7.0,6.769,6.818,6.793,6.797,6.953,7.091,7.129,7.007,7.147,7.227,7.056,7.119,7.172,7.238,7.275,7.653,7.875,7.926,8.3,8.662,8.675,8.839,9.21,9.242,9.224,9.597,9.854,9.872
0ppb_S8,0,Ac TW  0ppb.xlsx,-0.441,-0.49,-0.364,0.112,5.271,9.429,12.87,16.01,18.7,20.2,17.29,14.91,13.24,11.79,10.74,10.09,9.961,9.884,10.3,11.37,12.22,13.0,14.15,14.63,14.42,14.3,13.87,12.85,11.95,11.46,10.68,9.831,9.425,8.956,8.309,7.924,7.63,7.213,6.79,6.779,6.576,6.314,6.324,6.303,6.279,6.296,6.58,6.66,6.706,7.073,7.287,7.315,7.497,7.651,7.472,7.294,7.388,7.206,6.926,6.982,6.965,6.762,6.821,6.85,6.909,6.909,7.043,7.224,7.129,7.294,7.399,7.199,7.259,7.336,7.413,7.472,7.91,8.15,8.244,8.627,9.007,9.002,9.186,9.551,9.571,9.565,10.0,10.3,10.35
0ppb_S9,0,Ac TW  0ppb.xlsx,0.273,-0.231,-0.483,-0.266,3.157,7.91,11.91,15.48,18.18,21.15,20.12,17.35,15.38,13.66,11.88,11.05,10.41,9.303,9.065,8.904,8.932,8.806,9.156,9.516,9.481,10.15,10.14,9.908,9.912,9.691,9.348,8.785,8.68,8.211,7.451,7.157,7.112,6.625,6.282,6.223,6.002,5.911,5.918,5.904,5.663,5.715,5.988,5.999,5.866,6.331,6.163,6.282,6.352,6.43,6.583,6.503,6.653,6.72,6.415,6.422,6.344,6.254,6.282,6.303,6.335,6.338,6.615,6.38,6.603,6.678,6.622,6.54,6.545,6.526,6.492,6.46,6.643,6.908,6.964,7.363,7.686,7.693,8.265,8.351,8.375,8.589,8.766,8.92,9.159
0ppb_S10,0,Ac TW  0ppb.xlsx,-0.343,4.158,9.912,14.96,19.15,22.97,26.19,24.67,21.48,18.77,16.32,14.27,12.57,11.35,10.04,9.163,8.694,8.106,7.672,7.875,7.581,7.819,8.099,8.211,8.425,8.701,8.69,8.477,8.2,8.232,7.843,7.392,7.297,7.084,6.695,6.531,6.394,6.146,5.901,5.974,5.904,5.74,5.775,5.776,5.789,5.799,6.289,6.076,6.279,6.615,6.758,7.105,7.094,7.253,7.451,7.36,7.379,7.402,7.301,7.262,7.462,6.982,7.15,7.304,7.091,7.276,7.413,7.455,7.448,7.472,7.488,7.352,7.628,7.437,7.363,7.63,7.647,7.763,8.004,8.123,8.454,8.466,8.666,8.86,8.878,9.083,9.298,9.298,9.254
0ppb_S11,0,Ac TW  0ppb.xlsx,-0.308,0.525,-0.364,0.392,1.904,6.062,9.66,12.56,15.11,17.46,17.48,14.99,13.19,11.6,10.26,9.226,8.764,7.889,7.336,7.49,7.154,7.063,7.182,7.42,7.308,7.714,7.745,7.521,7.465,7.726,7.189,6.893,6.954,6.625,6.214,5.887,5.999,5.554,5.365,5.262,5.183,5.148,5.12,5.112,5.094,5.169,5.263,5.314,5.467,5.586,5.728,5.842,5.98,6.156,6.245,6.277,6.324,6.243,6.191,6.181,6.221,6.109,6.035,6.174,6.28,6.248,6.509,6.606,6.629,6.639,6.788,6.76,6.77,6.755,6.778,6.632,6.856,7.002,7.085,7.276,7.542,7.819,7.901,8.118,8.102,8.232,8.575,8.601,8.561
0ppb_S12,0,Ac TW  0ppb.xlsx,-0.182,-0.028,0.637,0.056,0.875,3.01,7.602,11.54,14.87,18.09,20.56,19.63,17.03,14.89,12.88,11.55,10.79,9.324,8.715,8.302,8.015,7.259,7.553,7.024,7.028,6.748,7.052,6.818,6.981,7.124,6.823,6.687,6.699,6.557,6.027,6.06,5.885,5.523,5.4,5.523,5.362,5.465,5.488,5.488,5.285,5.365,5.473,5.619,5.623,5.731,6.179,6.097,6.202,6.387,6.414,6.34,6.529,6.398,6.319,6.44,6.291,6.088,6.135,6.165,6.377,6.139,6.457,6.454,6.505,6.545,6.564,6.438,6.487,6.31,6.452,6.35,6.631,6.758,6.811,7.114,7.483,7.721,7.775,8.15,8.23,8.111,8.944,8.678,9.121
0ppb_S13,0,Ac TW  0ppb.xlsx,-0.364,-0.434,-0.168,1.057,6.041,10.32,14.1,17.14,19.99,21.41,18.36,15.81,14.05,12.48,11.12,10.3,9.688,8.939,8.61,8.75,8.435,8.487,8.876,9.016,8.967,9.278,9.478,9.219,8.984,8.97,8.55,8.067,7.84,7.56,7.07,6.807,6.695,6.349,6.181,6.205,6.111,6.104,6.044,6.055,5.911,5.988,6.205,6.223,6.24,6.531,6.59,6.583,6.758,6.895,6.744,6.706,6.856,6.727,6.499,6.58,6.583,6.37,6.443,6.438,6.468,6.471,6.688,6.603,6.482,6.701,6.806,6.638,6.548,6.949,6.909,6.975,7.343,7.504,7.555,7.924,8.232,8.207,8.44,8.813,8.86,8.902,9.303,9.543,9.6
0ppb_S14,0,Ac TW  0ppb.xlsx,-0.049,0.693,1.715,6.412,10.57,14.16,17.37,19.99,20.57,17.86,15.39,13.39,11.96,10.73,9.618,8.981,8.477,7.784,7.462,7.511,7.224,6.965,7.175,7.14,7.0,7.098,7.192,6.972,6.736,6.842,6.624,6.2,6.116,5.888,5.577,5.551,5.47,5.367,5.218,5.229,5.151,5.173,5.279,5.344,5.305,5.541,5.721,5.806,6.006,6.368,6.55,6.585,6.863,7.055,6.993,6.881,7.07,7.007,6.921,6.796,6.809,6.698,6.694,6.914,6.925,7.018,7.087,7.145,6.982,7.065,7.122,7.028,6.934,7.181,7.25,7.179,7.548,8.055,8.097,8.447,8.725,8.687,8.867,9.203,9.226,9.235,9.606,9.863,9.928
0ppb_S15,0,Ac TW  0ppb.xlsx,-0.392,-0.455,-0.028,-0.3255,-0.497,-0.322,1.918,6.496,10.44,14.0,16.77,19.41,19.73,17.09,14.81,13.22,11.95,10.65,9.856,9.366,8.701,8.015,7.938,7.7,7.126,7.017,6.982,6.622,6.478,6.643,6.45,6.184,6.141,6.044,5.722,5.651,5.505,5.223,5.159,5.223,5.072,5.032,5.099,5.117,5.17,5.204,5.259,5.262,5.29,5.599,5.729,5.763,6.01,6.165,6.163,6.259,6.412,6.388,6.378,6.337,6.295,6.236,6.327,6.391,6.385,6.517,6.582,6.711,6.632,6.759,6.906,6.788,6.661,6.852,6.867,6.709,6.965,7.144,7.152,7.387,7.767,7.961,8.263,8.433,8.685,8.748,9.159,9.359,9.35
0ppb_S16,0,Ac TW  0ppb.xlsx,-0.497,-0.301,-0.336,0.161,-0.441,-0.007003,5.635,10.03,14.1,17.32,20.24,21.89,18.91,16.39,14.15,12.65,11.36,10.07,9.149,8.68,7.959,7.378,7.203,6.86,6.419,6.328,6.286,5.936,5.834,5.992,5.792,5.568,5.656,5.596,5.355,5.169,5.28,5.07,4.991,4.871,4.726,4.798,4.895,4.924,5.018,5.101,5.152,5.198,5.285,5.506,5.539,5.639,5.845,5.996,6.023,6.058,6.153,6.132,6.105,6.057,6.079,5.95,5.894,6.042,6.049,5.957,6.163,6.313,6.233,6.312,6.43,6.385,6.415,6.402,6.443,6.32,6.576,6.774,6.819,7.019,7.385,7.543,7.929,8.281,8.358,8.419,8.759,8.962,8.939
0ppb_S17,0,Ac TW  0ppb.xlsx,-0.371,-0.329,-0.231,2.786,8.071,12.56,16.3,19.55,22.29,21.5,18.35,15.67,13.78,12.14,10.59,9.695,8.932,7.994,7.462,7.231,6.72,6.251,6.272,5.925,5.547,5.666,5.467,5.313,5.225,5.295,5.183,5.036,4.956,4.972,4.77,4.812,4.942,4.787,4.681,4.713,4.717,4.789,4.838,4.924,4.984,5.127,5.206,5.353,5.491,5.657,5.74,5.831,5.918,6.039,6.005,5.915,6.0,5.952,5.779,5.801,5.844,5.819,5.795,5.96,6.038,5.932,6.121,6.217,6.089,6.129,6.204,6.177,6.067,6.292,6.409,6.346,6.65,6.905,6.968,7.201,7.556,7.815,7.982,8.346,8.409,8.487,8.899,9.158,9.289
0ppb_S18,0,Ac TW  0ppb.xlsx,-0.322,-0.189,0.644,-0.357,3.955,8.603,12.58,16.15,19.08,22.64,19.28,16.35,14.11,12.14,10.47,9.289,8.344,7.336,6.713,6.3,5.768,5.39,5.236,4.977,4.746,4.641,4.62,4.382,4.333,4.487,4.34,4.235,4.354,4.326,4.2,4.186,4.224,4.252,4.259,4.49,4.525,4.483,4.557,4.616,4.604,4.6,4.741,4.819,4.995,5.186,5.385,5.568,5.772,5.961,6.051,6.157,6.307,6.332,6.304,6.274,6.303,6.25,6.221,6.354,6.442,6.294,6.517,6.682,6.626,6.669,6.893,6.733,6.529,6.665,6.7,6.546,6.749,6.915,6.945,7.111,7.451,7.705,7.905,8.235,8.298,8.325,8.629,8.752,8.715
0ppb_S19,0,Ac TW  0ppb.xlsx,0.287,-0.406,-0.462,-0.091,0.392,-0.28,1.687,6.741,11.09,14.84,18.12,20.89,21.59,18.58,16.06,14.24,12.85,11.37,10.37,9.863,8.995,8.183,7.966,7.437,6.79,6.667,6.531,6.023,5.796,5.81,5.603,5.365,5.456,5.32,5.085,5.096,4.98,4.9,4.84,5.042,5.073,4.989,4.844,4.835,4.768,4.931,5.099,5.078,5.18,5.456,5.431,5.561,5.821,6.008,5.963,6.07,6.164,6.146,6.119,6.065,6.099,5.963,5.937,6.1,6.086,6.199,6.252,6.358,6.3,6.448,6.608,6.565,6.667,6.73,6.765,6.659,7.0,7.22,7.269,7.522,7.958,8.225,8.465,8.906,9.039,9.107,9.522,9.747,9.753
0ppb_S20,0,Ac TW  0ppb.xlsx,-0.378,-0.056,-0.3115,-0.343,-0.469,2.989,7.707,11.64,15.1,18.21,20.89,19.86,17.35,15.18,13.31,12.03,11.1,9.975,9.324,9.002,8.309,7.707,7.525,7.189,6.657,6.527,6.394,5.964,5.866,5.894,5.719,5.47,5.61,5.614,5.344,5.252,5.418,5.236,5.217,5.144,5.093,5.076,5.292,5.381,5.292,5.554,5.721,5.709,5.866,6.183,6.368,6.422,6.711,6.952,6.859,6.915,7.126,7.031,7.025,6.968,6.976,6.799,6.806,7.035,7.01,7.118,7.16,7.266,7.116,7.267,7.389,7.252,7.166,7.299,7.409,7.369,7.738,8.157,8.183,8.55,8.895,8.927,9.196,9.621,9.686,9.781,10.22,10.47,10.54
0ppb_S21,0,Ac TW  0ppb.xlsx,-0.126,0.756,0.035,1.036,6.279,10.75,14.59,17.84,20.56,21.64,18.23,15.45,13.47,11.65,10.1,9.184,8.316,7.469,6.748,6.552,6.069,5.642,5.572,5.369,4.97,5.008,4.851,4.634,4.714,4.662,4.732,4.679,4.693,4.627,4.319,4.289,4.304,4.298,4.399,4.479,4.491,4.567,4.645,4.74,4.8,4.917,5.037,5.115,5.228,5.339,5.468,5.541,5.574,5.715,5.666,5.699,5.739,5.634,5.55,5.547,5.547,5.548,5.603,5.623,5.693,5.783,5.893,5.922,5.806,5.905,6.071,6.052,5.873,6.031,6.157,6.051,6.309,6.576,6.702,6.871,7.15,7.311,7.346,7.734,8.113,7.912,8.384,8.582,8.776
0ppb_S22,0,Ac TW  0ppb.xlsx,0.448,7.462,13.43,18.44,22.64,26.36,28.89,24.7,21.22,18.4,15.71,13.57,12.0,10.51,9.205,8.484,7.784,7.049,6.58,6.559,6.055,6.006,5.817,5.684,5.418,5.383,5.302,5.18,5.229,5.22,5.236,5.236,5.288,5.253,5.208,5.32,5.453,5.404,5.358,5.535,5.589,5.54,5.536,5.5,5.569,5.784,6.158,6.106,6.311,6.751,7.154,7.257,7.598,8.126,8.18,8.143,8.223,8.312,8.255,8.163,8.081,8.003,8.025,8.023,7.993,7.801,8.023,8.24,8.094,8.407,8.323,8.344,8.323,8.321,8.207,8.213,8.521,8.722,8.626,8.886,9.406,9.324,9.546,9.84,10.17,10.04,10.28,10.78,10.59
0ppb_S23,0,Ac TW  0ppb.xlsx,0.322,-0.245,0.665,-0.119,0.63,6.02,10.56,14.41,17.6,20.52,22.11,18.95,16.65,14.36,12.78,11.82,10.44,9.842,8.967,8.645,8.302,7.651,7.504,6.828,6.258,6.331,6.352,5.866,5.631,5.813,5.75,5.603,5.554,5.271,5.136,5.182,5.181,5.141,5.264,5.375,5.161,4.982,5.021,5.12,5.223,5.255,5.601,5.395,5.594,5.801,6.002,6.095,6.149,6.408,6.407,6.251,6.562,6.423,6.231,6.351,6.414,6.264,6.249,6.43,6.494,6.642,6.818,6.825,6.791,6.918,7.129,7.116,7.223,7.287,7.36,7.242,7.67,7.924,7.941,8.486,8.699,8.774,8.962,9.627,9.446,9.693,10.1,10.41,10.49
0ppb_S24,0,Ac TW  0ppb.xlsx,0.602,-0.154,0.553,-0.077,0.896,-0.336,3.444,8.141,12.29,15.91,18.87,21.62,20.4,17.86,15.3,13.82,12.56,11.21,10.26,9.492,9.268,8.015,8.365,7.304,6.958,6.534,6.576,6.233,5.831,5.771,5.939,5.54,5.694,5.449,5.127,5.276,5.194,5.122,4.837,5.175,4.771,4.658,4.805,4.935,4.924,5.133,5.182,5.267,5.365,5.508,5.701,5.676,5.854,5.987,5.996,6.053,6.162,6.107,6.039,5.988,6.053,5.925,5.911,6.071,6.099,6.207,6.262,6.395,6.326,6.429,6.586,6.557,6.588,6.639,6.569,6.539,6.83,7.076,6.991,7.345,7.64,8.06,8.171,8.363,8.641,8.792,9.047,9.284,9.245
100ppb_S1,100,Ac TW 100ppb.xlsx,-0.014,0.581,-0.378,1.988,8.134,13.35,17.75,21.52,24.7,24.52,20.52,17.25,14.63,12.4,10.61,9.205,8.309,7.35,6.888,6.769,6.566,6.496,6.776,7.126,7.168,7.35,7.654,7.493,7.212,7.465,7.276,6.939,6.932,6.835,6.571,6.498,6.585,6.405,6.209,6.471,6.417,6.242,6.471,6.704,6.632,6.827,7.366,7.548,7.593,8.22,8.514,8.564,8.998,9.455,9.457,9.702,10.34,10.71,11.04,12.04,13.13,14.12,15.85,18.19,20.31,22.48,25.04,26.85,27.53,28.11,27.56,25.35,23.18,21.28,18.61,16.23,14.93,13.52,12.2,11.65,11.32,10.7,10.51,10.7,10.56,10.43,10.86,11.13,11.14
100ppb_S2,100,Ac TW 100ppb.xlsx,-0.427,5.516,11.65,16.77,21.19,25.06,29.09,25.12,21.54,18.53,15.87,13.59,12.03,10.63,9.324,8.568,7.917,7.364,7.063,7.147,7.098,7.098,7.469,7.735,7.584,7.801,8.022,7.765,7.565,7.744,7.509,7.282,7.404,7.437,7.178,7.138,7.327,7.143,7.255,7.271,7.276,7.089,7.332,7.569,7.528,7.721,8.281,8.395,8.503,9.03,9.355,9.411,9.821,10.28,10.46,10.72,11.55,11.98,12.45,13.62,14.88,15.95,17.64,20.0,21.99,23.92,26.08,27.66,28.12,28.56,27.9,25.78,23.72,21.93,19.42,17.17,15.89,14.51,13.19,12.62,12.24,11.6,11.36,11.52,11.33,11.18,11.59,11.79,11.76
100ppb_S3,100,Ac TW 100ppb.xlsx,-0.063,0.77,1.043,7.483,13.11,17.84,21.9,25.35,26.31,22.28,18.69,15.78,13.41,11.45,9.723,8.568,7.672,6.839,6.349,6.216,6.097,6.013,6.272,6.475,6.489,6.615,6.867,6.73,6.471,6.608,6.447,6.218,6.268,6.23,5.995,5.96,6.085,5.892,5.78,5.959,5.934,5.838,5.99,6.246,6.195,6.391,6.9,7.04,7.199,7.78,8.027,8.12,8.508,8.899,8.995,9.144,9.751,10.06,10.35,11.28,12.25,13.2,14.71,16.83,18.76,20.68,23.55,24.77,25.44,26.03,25.58,23.67,21.7,19.96,17.53,15.33,14.06,12.73,11.49,10.93,10.57,9.996,9.765,9.905,9.74,9.6,9.936,10.12,10.11
100ppb_S4,100,Ac TW 100ppb.xlsx,4.69,8.848,12.88,16.28,19.19,22.06,20.33,18.03,16.09,14.8,13.29,12.09,11.43,10.66,9.828,9.52,9.387,8.89,8.764,9.086,8.995,9.096,9.121,9.184,8.927,9.049,9.236,9.098,9.221,9.303,9.245,9.063,9.387,9.553,9.371,9.481,9.538,9.693,9.606,10.02,10.06,9.837,10.14,10.45,10.22,10.46,11.0,11.16,11.23,11.87,12.24,12.34,12.87,13.47,13.56,13.9,14.78,15.08,15.42,16.4,17.34,18.04,19.44,21.47,23.02,24.21,26.75,28.35,29.2,30.26,30.34,28.86,27.4,26.03,23.75,21.55,20.42,19.05,17.69,17.2,16.94,16.28,16.11,16.46,16.32,16.18,16.72,17.03,16.99
10ppb_S1,10,Ac TW 10ppb.xlsx,0.987,-0.567,-0.434,0.231,-0.364,2.394,6.769,10.57,13.61,16.33,18.61,17.58,15.11,12.82,10.97,9.702,8.764,7.763,7.336,7.203,7.007,6.937,7.273,7.525,7.553,7.833,8.263,8.134,8.064,8.312,8.165,7.854,7.847,7.749,7.409,7.329,7.367,7.133,6.874,7.049,6.947,6.737,6.846,6.979,6.769,6.884,7.287,7.364,7.539,8.071,8.424,8.543,8.886,9.236,9.117,9.061,9.268,9.068,8.792,8.925,8.96,8.732,8.911,9.247,9.243,9.352,9.964,10.17,10.17,10.5,10.64,10.29,10.21,10.29,9.971,9.691,9.926,9.964,9.807,10.1,10.46,10.38,10.52,10.73,11.02,10.98,11.46,11.71,11.67
